Time,Data
4140,1.78
4141,1.78
4142,1.78
4143,1.78
4144,1.76
4145,1.76
4146,1.76
4147,1.76
4148,1.75
4149,1.76
4150,1.76
4151,1.75
4152,1.75
4153,1.75
4154,1.74
4155,1.73
4156,1.73
4157,1.72
4158,1.73
4159,1.73
4160,1.73
4161,1.73
4162,1.73
4163,1.73
4164,1.74
4165,1.76
4166,1.78
4167,1.8
4168,1.81
4169,1.82
4170,1.82
4171,1.82
4172,1.82
4173,1.82
4174,1.81
4175,1.81
4176,1.83
4177,1.84
4178,1.84
4179,1.84
4180,1.85
4181,1.86
4182,1.86
4183,1.87
4184,1.87
4185,1.88
4186,1.88
4187,1.89
4188,1.88
4189,1.87
4190,1.87
4191,1.85
4192,1.83
4193,1.81
4194,1.8
4195,1.78
4196,1.75
4197,1.75
4198,1.75
4199,1.75
4200,1.75
4201,1.75
4202,1.75
4203,1.76
4204,1.75
4205,1.76
4206,1.75
4207,1.75
4208,1.75
4209,1.73
4210,1.72
4211,1.73
4212,1.72
4213,1.71
4214,1.71
4215,1.71
4216,1.71
4217,1.72
4218,1.72
4219,1.72
4220,1.73
4221,1.74
4222,1.74
4223,1.74
4224,1.76
4225,1.76
4226,1.77
4227,1.76
4228,1.77
4229,1.79
4230,1.79
4231,1.79
4232,1.8
4233,1.8
4234,1.8
4235,1.81
4236,1.8
4237,1.81
4238,1.81
4239,1.81
4240,1.8
4241,1.79
4242,1.8
4243,1.8
4244,1.8
4245,1.8
4246,1.8
4247,1.8
4248,1.8
4249,1.8
4250,1.8
4251,1.8
4252,1.8
4253,1.8
4254,1.8
4255,1.81
4256,1.81
4257,1.8
4258,1.8
4259,1.8
4260,1.79
4261,1.79
4262,1.79
4263,1.79
4264,1.79
4265,1.79
4266,1.79
4267,1.79
4268,1.78
4269,1.77
4270,1.77
4271,1.77
4272,1.77
4273,1.77
4274,1.76
4275,1.77
4276,1.78
4277,1.78
4278,1.79
4279,1.8
4280,1.8
4281,1.81
4282,1.82
4283,1.83
4284,1.83
4285,1.82
4286,1.82
4287,1.83
4288,1.82
4289,1.81
4290,1.81
4291,1.82
4292,1.81
4293,1.81
4294,1.8
4295,1.79
4296,1.79
4297,1.79
4298,1.79
4299,1.8
4300,1.8
4301,1.8
4302,1.79
4303,1.79
4304,1.8
4305,1.8
4306,1.8
4307,1.82
4308,1.82
4309,1.82
4310,1.83
4311,1.84
4312,1.85
4313,1.86
4314,1.87
4315,1.87
4316,1.88
4317,1.88
4318,1.87
4319,1.88
4320,1.88
4321,1.88
4322,1.88
4323,1.88
4324,1.88
4325,1.89
4326,1.89
4327,1.89
4328,1.9
4329,1.89
4330,1.88
4331,1.88
4332,1.86
4333,1.86
4334,1.85
4335,1.84
4336,1.84
4337,1.84
4338,1.83
4339,1.82
4340,1.82
4341,1.8
4342,1.8
4343,1.8
4344,1.79
4345,1.8
4346,1.79
4347,1.78
4348,1.77
4349,1.77
4350,1.75
4351,1.75
4352,1.76
4353,1.75
4354,1.75
4355,1.75
4356,1.76
4357,1.78
4358,1.79
4359,1.8
4360,1.81
4361,1.82
4362,1.83
4363,1.84
4364,1.85
4365,1.86
4366,1.87
4367,1.87
4368,1.87
4369,1.87
4370,1.87
4371,1.88
4372,1.89
4373,1.89
4374,1.88
4375,1.88
4376,1.88
4377,1.88
4378,1.87
4379,1.85
4380,1.85
4381,1.86
4382,1.85
4383,1.83
4384,1.82
4385,1.83
4386,1.82
4387,1.82
4388,1.82
4389,1.82
4390,1.82
4391,1.82
4392,1.81
4393,1.81
4394,1.81
4395,1.81
4396,1.81
4397,1.81
4398,1.82
4399,1.83
4400,1.85
4401,1.86
4402,1.87
4403,1.89
4404,1.9
4405,1.91
4406,1.91
4407,1.94
4408,1.93
4409,1.92
4410,1.91
4411,1.89
4412,1.88
4413,1.87
4414,1.86
4415,1.86
4416,1.86
4417,1.86
4418,1.85
4419,1.84
4420,1.83
4421,1.83
4422,1.83
4423,1.82
4424,1.81
4425,1.8
4426,1.8
4427,1.8
4428,1.8
4429,1.8
4430,1.8
4431,1.8
4432,1.79
4433,1.79
4434,1.79
4435,1.79
4436,1.79
4437,1.8
4438,1.81
4439,1.81
4440,1.82
4441,1.82
4442,1.82
4443,1.83
4444,1.83
4445,1.83
4446,1.84
4447,1.84
4448,1.84
4449,1.85
4450,1.86
4451,1.87
4452,1.88
4453,1.88
4454,1.88
4455,1.88
4456,1.9
4457,1.9
4458,1.9
4459,1.91
4460,1.92
4461,1.92
4462,1.93
4463,1.93
4464,1.93
4465,1.94
4466,1.94
4467,1.94
4468,1.94
4469,1.94
4470,1.93
4471,1.93
4472,1.93
4473,1.93
4474,1.94
4475,1.94
4476,1.96
4477,1.95
4478,1.92
4479,1.92
4480,1.92
4481,1.93
4482,1.94
4483,1.94
4484,1.95
4485,1.93
4486,1.91
4487,1.91
4488,1.91
4489,1.91
4490,1.92
4491,1.91
4492,1.92
4493,1.92
4494,1.9
4495,1.89
4496,1.89
4497,1.89
4498,1.88
4499,1.89
4500,1.89
4501,1.89
4502,1.89
4503,1.89
4504,1.89
4505,1.89
4506,1.89
4507,1.89
4508,1.88
4509,1.89
4510,1.89
4511,1.89
4512,1.89
4513,1.9
4514,1.9
4515,1.9
4516,1.89
4517,1.88
4518,1.87
4519,1.85
4520,1.85
4521,1.84
4522,1.85
4523,1.86
4524,1.87
4525,1.88
4526,1.9
4527,1.9
4528,1.9
4529,1.89
4530,1.89
4531,1.88
4532,1.89
4533,1.89
4534,1.89
4535,1.89
4536,1.89
4537,1.89
4538,1.9
4539,1.91
4540,1.91
4541,1.92
4542,1.92
4543,1.92
4544,1.92
4545,1.92
4546,1.92
4547,1.92
4548,1.92
4549,1.92
4550,1.93
4551,1.93
4552,1.93
4553,1.94
4554,1.94
4555,1.94
4556,1.94
4557,1.94
4558,1.94
4559,1.94
4560,1.95
4561,1.95
4562,1.96
4563,1.97
4564,1.98
4565,2.0
4566,2.01
4567,2.02
4568,2.03
4569,2.03
4570,2.03
4571,2.03
4572,2.04
4573,2.03
4574,2.04
4575,2.04
4576,2.04
4577,2.04
4578,2.04
4579,2.04
4580,2.04
4581,2.04
4582,2.04
4583,2.04
4584,2.03
4585,2.03
4586,2.02
4587,2.02
4588,2.02
4589,2.0
4590,1.98
4591,1.96
4592,1.94
4593,1.93
4594,1.92
4595,1.91
4596,1.89
4597,1.89
4598,1.89
4599,1.86
4600,1.79
4601,1.75
4602,1.73
4603,1.72
4604,1.7
4605,1.68
4606,1.66
4607,1.65
4608,1.64
4609,1.63
4610,1.63
4611,1.62
4612,1.61
4613,1.61
4614,1.6
4615,1.6
4616,1.59
4617,1.59
4618,1.59
4619,1.58
4620,1.58
4621,1.58
4622,1.57
4623,1.57
4624,1.57
4625,1.56
4626,1.56
4627,1.56
4628,1.56
4629,1.55
4630,1.55
4631,1.55
4632,1.55
4633,1.54
4634,1.54
4635,1.54
4636,1.54
4637,1.54
4638,1.54
4639,1.53
4640,1.53
4641,1.53
4642,1.53
4643,1.53
4644,1.53
4645,1.53
4646,1.52
4647,1.52
4648,1.52
4649,1.52
4650,1.52
4651,1.52
4652,1.52
4653,1.52
4654,1.52
4655,1.52
4656,1.51
4657,1.51
4658,1.51
4659,1.51
4660,1.51
4661,1.51
4662,1.51
4663,1.51
4664,1.51
4665,1.51
4666,1.51
4667,1.51
4668,1.51
4669,1.51
4670,1.51
4671,1.51
4672,1.51
4673,1.51
4674,1.51
4675,1.51
4676,1.51
4677,1.51
4678,1.51
4679,1.51
4680,1.51
4681,1.51
4682,1.51
4683,1.51
4684,1.51
4685,1.51
4686,1.51
4687,1.51
4688,1.51
4689,1.51
4690,1.51
4691,1.51
4692,1.51
4693,1.51
4694,1.51
4695,1.51
4696,1.51
4697,1.51
4698,1.51
4699,1.51
4700,1.51
4701,1.51
4702,1.51
4703,1.51
4704,1.51
4705,1.51
4706,1.51
4707,1.51
4708,1.51
4709,1.51
4710,1.51
4711,1.51
4712,1.51
4713,1.51
4714,1.51
4715,1.51
4716,1.51
4717,1.51
4718,1.51
4719,1.51
4720,1.51
4721,1.51
4722,1.51
4723,1.51
4724,1.51
4725,1.51
4726,1.51
4727,1.51
4728,1.51
4729,1.51
4730,1.51
4731,1.51
4732,1.51
4733,1.51
4734,1.51
4735,1.51
4736,1.51
4737,1.51
4738,1.51
4739,1.51
4740,1.51
4741,1.51
4742,1.51
4743,1.51
4744,1.51
4745,1.51
4746,1.51
4747,1.51
4748,1.51
4749,1.51
4750,1.51
4751,1.51
4752,1.51
4753,1.51
4754,1.51
4755,1.51
4756,1.51
4757,1.51
4758,1.51
4759,1.51
4760,1.51
4761,1.51
4762,1.51
4763,1.51
4764,1.51
4765,1.51
4766,1.51
4767,1.51
4768,1.51
4769,1.51
4770,1.51
4771,1.51
4772,1.51
4773,1.51
4774,1.51
4775,1.51
4776,1.51
4777,1.51
4778,1.51
4779,1.51
4780,1.51
4781,1.51
4782,1.51
4783,1.51
4784,1.51
4785,1.51
4786,1.51
4787,1.51
4788,1.51
4789,1.51
4790,1.51
4791,1.51
4792,1.51
4793,1.51
4794,1.51
4795,1.51
4796,1.51
4797,1.51
4798,1.51
4799,1.51
4800,1.51
4801,1.51
4802,1.51
4803,1.51
4804,1.51
4805,1.51
4806,1.51
4807,1.51
4808,1.51
4809,1.51
4810,1.51
4811,1.51
4812,1.51
4813,1.51
4814,1.51
4815,1.51
4816,1.51
4817,1.51
4818,1.51
4819,1.51
4820,1.51
4821,1.51
4822,1.51
4823,1.51
4824,1.51
4825,1.51
4826,1.51
4827,1.51
4828,1.51
4829,1.51
4830,1.51
4831,1.51
4832,1.51
4833,1.51
4834,1.51
4835,1.51
4836,1.51
4837,1.51
4838,1.51
4839,1.51
4840,1.51
4841,1.51
4842,1.51
4843,1.51
4844,1.51
4845,1.51
4846,1.51
4847,1.51
4848,1.51
4849,1.51
4850,1.51
4851,1.51
4852,1.51
4853,1.51
4854,1.51
4855,1.51
4856,1.51
4857,1.51
4858,1.51
4859,1.51
4860,1.51
4861,1.51
4862,1.51
4863,1.51
4864,1.51
4865,1.51
4866,1.51
4867,1.51
4868,1.51
4869,1.51
4870,1.51
4871,1.51
4872,1.51
4873,1.51
4874,1.51
4875,1.51
4876,1.51
4877,1.51
4878,1.51
4879,1.51
4880,1.51
4881,1.51
4882,1.51
4883,1.51
4884,1.51
4885,1.51
4886,1.51
4887,1.51
4888,1.51
4889,1.51
4890,1.51
4891,1.51
4892,1.51
4893,1.51
4894,1.51
4895,1.51
4896,1.51
4897,1.51
4898,1.51
4899,1.51
4900,1.51
4901,1.51
4902,1.51
4903,1.51
4904,1.51
4905,1.51
4906,1.51
4907,1.51
4908,1.51
4909,1.51
4910,1.51
4911,1.51
4912,1.51
4913,1.51
4914,1.51
4915,1.51
4916,1.51
4917,1.51
4918,1.51
4919,1.51
4920,1.51
4921,1.51
4922,1.51
4923,1.51
4924,1.51
4925,1.51
4926,1.51
4927,1.51
4928,1.51
4929,1.51
4930,1.51
4931,1.51
4932,1.51
4933,1.51
4934,1.51
4935,1.51
4936,1.51
4937,1.51
4938,1.51
4939,1.51
4940,1.51
4941,1.51
4942,1.51
4943,1.51
4944,1.51
4945,1.51
4946,1.51
4947,1.51
4948,1.51
4949,1.51
4950,1.51
4951,1.51
4952,1.51
4953,1.51
4954,1.51
4955,1.51
4956,1.51
4957,1.51
4958,1.51
4959,1.51
4960,1.51
4961,1.51
4962,1.51
4963,1.51
4964,1.51
4965,1.51
4966,1.51
4967,1.51
4968,1.51
4969,1.51
4970,1.51
4971,1.51
4972,1.51
4973,1.51
4974,1.51
4975,1.51
4976,1.51
4977,1.51
4978,1.51
4979,1.51
4980,1.51
4981,1.51
4982,1.51
4983,1.51
4984,1.51
4985,1.51
4986,1.51
4987,1.51
4988,1.51
4989,1.51
4990,1.51
4991,1.51
4992,1.51
4993,1.51
4994,1.51
4995,1.51
4996,1.51
4997,1.51
4998,1.51
4999,1.51
5000,1.51
5001,1.51
5002,1.51
5003,1.51
5004,1.51
5005,1.51
5006,1.51
5007,1.51
5008,1.51
5009,1.51
5010,1.51
5011,1.51
5012,1.51
5013,1.51
5014,1.51
5015,1.51
5016,1.51
5017,1.51
5018,1.51
5019,1.51
5020,1.51
5021,1.51
5022,1.51
5023,1.51
5024,1.51
5025,1.51
5026,1.51
5027,1.51
5028,1.51
5029,1.51
5030,1.51
5031,1.51
5032,1.51
5033,1.51
5034,1.51
5035,1.51
5036,1.51
5037,1.51
5038,1.51
5039,1.51
5040,1.51
5041,1.51
5042,1.51
5043,1.51
5044,1.51
5045,1.51
5046,1.51
5047,1.51
5048,1.51
5049,1.51
5050,1.51
5051,1.51
5052,1.51
5053,1.51
5054,1.51
5055,1.51
5056,1.5
5057,1.5
5058,1.49
5059,1.48
5060,1.48
5061,1.48
5062,1.47
5063,1.47
5064,1.47
5065,1.46
5066,1.46
5067,1.46
5068,1.45
5069,1.45
5070,1.45
5071,1.44
5072,1.44
5073,1.44
5074,1.44
5075,1.43
5076,1.43
5077,1.43
5078,1.43
5079,1.43
5080,1.43
5081,1.43
5082,1.42
5083,1.42
5084,1.43
5085,1.42
5086,1.42
5087,1.42
5088,1.42
5089,1.42
5090,1.42
5091,1.42
5092,1.42
5093,1.42
5094,1.41
5095,1.4
5096,1.4
5097,1.39
5098,1.36
5099,1.32
5100,1.29
5101,1.28
5102,1.25
5103,1.21
5104,1.21
5105,1.21
5106,1.18
5107,1.17
5108,1.14
5109,1.15
5110,1.15
5111,1.14
5112,1.11
5113,1.09
5114,1.09
5115,1.07
5116,1.07
5117,1.05
5118,1.02
5119,1.0
5120,1.01
5121,0.99
5122,0.99
5123,0.99
5124,1.0
5125,1.0
5126,0.99
5127,0.99
5128,0.98
5129,0.96
5130,0.94
5131,0.95
5132,0.95
5133,0.95
5134,0.95
5135,0.95
5136,0.95
5137,0.95
5138,0.96
5139,0.96
5140,0.96
5141,0.96
5142,0.95
5143,0.96
5144,0.96
5145,0.96
5146,0.96
5147,0.97
5148,0.97
5149,0.99
5150,0.99
5151,0.99
5152,0.99
5153,0.99
5154,0.99
5155,0.99
5156,0.98
5157,0.98
5158,0.98
5159,0.98
5160,0.98
5161,0.98
5162,0.99
5163,1.0
5164,1.0
5165,1.0
5166,1.0
5167,1.01
5168,1.01
5169,1.01
5170,1.01
5171,1.01
5172,1.01
5173,1.02
5174,1.02
5175,1.03
5176,1.03
5177,1.03
5178,1.03
5179,1.03
5180,1.05
5181,1.06
5182,1.06
5183,1.07
5184,1.08
5185,1.09
5186,1.09
5187,1.11
5188,1.11
5189,1.1
5190,1.07
5191,1.06
5192,1.06
5193,1.06
5194,1.07
5195,1.08
5196,1.09
5197,1.07
5198,1.07
5199,1.07
5200,1.08
5201,1.09
5202,1.11
5203,1.12
5204,1.14
5205,1.15
5206,1.14
5207,1.15
5208,1.17
5209,1.16
5210,1.16
5211,1.17
5212,1.16
5213,1.15
5214,1.15
5215,1.14
5216,1.14
5217,1.14
5218,1.14
5219,1.14
5220,1.14
5221,1.13
5222,1.14
5223,1.15
5224,1.15
5225,1.17
5226,1.19
5227,1.21
5228,1.21
5229,1.22
5230,1.22
5231,1.2
5232,1.2
5233,1.22
5234,1.22
5235,1.22
5236,1.22
5237,1.23
5238,1.22
5239,1.23
5240,1.26
5241,1.27
5242,1.29
5243,1.32
5244,1.33
5245,1.34
5246,1.35
5247,1.35
5248,1.38
5249,1.34
5250,1.36
5251,1.28
5252,1.3
5253,1.27
5254,1.29
5255,1.08
5256,1.09
5257,1.09
5258,1.12
5259,1.14
5260,1.17
5261,1.21
5262,1.24
5263,1.25
5264,1.26
5265,1.28
5266,1.31
5267,1.33
5268,1.35
5269,1.38
5270,1.41
5271,1.43
5272,1.44
5273,1.46
5274,1.48
5275,1.5
5276,1.51
5277,1.53
5278,1.55
5279,1.55
5280,1.56
5281,1.58
5282,1.5
5283,1.53
5284,1.46
5285,1.46
5286,1.47
5287,1.46
5288,1.46
5289,1.47
5290,1.48
5291,1.5
5292,1.52
5293,1.54
5294,1.56
5295,1.57
5296,1.57
5297,1.57
5298,1.58
5299,1.59
5300,1.6
5301,1.63
5302,1.67
5303,1.73
5304,1.76
5305,1.81
5306,1.83
5307,1.85
5308,1.87
5309,1.9
5310,1.9
5311,1.91
5312,1.91
5313,1.93
5314,1.94
5315,1.95
5316,1.97
5317,1.99
5318,1.99
5319,2.01
5320,2.03
5321,2.06
5322,2.08
5323,2.09
5324,2.11
5325,2.13
5326,2.14
5327,2.15
5328,2.17
5329,2.18
5330,2.13
5331,2.15
5332,2.17
5333,2.18
5334,2.2
5335,2.22
5336,2.24
5337,2.24
5338,2.25
5339,2.26
5340,2.27
5341,2.27
5342,2.28
5343,2.29
5344,2.26
5345,2.22
5346,2.23
5347,2.24
5348,2.19
5349,2.2
5350,2.2
5351,2.19
5352,2.19
5353,2.19
5354,2.2
5355,2.21
5356,2.21
5357,2.22
5358,2.23
5359,2.23
5360,2.23
5361,2.23
5362,2.23
5363,2.22
5364,2.21
5365,2.21
5366,2.21
5367,2.21
5368,2.22
5369,2.22
5370,2.2
5371,2.21
5372,2.21
5373,2.21
5374,2.23
5375,2.23
5376,2.22
5377,2.22
5378,2.23
5379,2.23
5380,2.23
5381,2.24
5382,2.2
5383,2.2
5384,2.2
5385,2.2
5386,2.19
5387,2.16
5388,2.08
5389,2.01
5390,2.01
5391,2.01
5392,2.01
5393,2.01
5394,2.02
5395,2.02
5396,2.02
5397,2.02
5398,2.02
5399,1.99
5400,1.95
5401,1.92
5402,1.87
5403,1.85
5404,1.84
5405,1.83
5406,1.83
5407,1.82
5408,1.82
5409,1.81
5410,1.8
5411,1.79
5412,1.79
5413,1.78
5414,1.77
5415,1.77
5416,1.78
5417,1.79
5418,1.79
5419,1.79
5420,1.8
5421,1.82
5422,1.83
5423,1.83
5424,1.84
5425,1.84
5426,1.84
5427,1.8
5428,1.8
5429,1.8
5430,1.81
5431,1.81
5432,1.82
5433,1.82
5434,1.79
5435,1.8
5436,1.8
5437,1.79
5438,1.76
5439,1.71
5440,1.68
5441,1.68
5442,1.68
5443,1.68
5444,1.68
5445,1.68
5446,1.68
5447,1.69
5448,1.69
5449,1.71
5450,1.72
5451,1.72
5452,1.72
5453,1.72
5454,1.72
5455,1.69
5456,1.69
5457,1.69
5458,1.67
5459,1.66
5460,1.65
5461,1.65
5462,1.66
5463,1.66
5464,1.66
5465,1.67
5466,1.68
5467,1.69
5468,1.69
5469,1.69
5470,1.69
5471,1.69
5472,1.68
5473,1.68
5474,1.67
5475,1.66
5476,1.65
5477,1.65
5478,1.65
5479,1.65
5480,1.65
5481,1.66
5482,1.67
5483,1.67
5484,1.65
5485,1.64
5486,1.64
5487,1.63
5488,1.61
5489,1.61
5490,1.61
5491,1.61
5492,1.62
5493,1.61
5494,1.62
5495,1.62
5496,1.62
5497,1.61
5498,1.59
5499,1.59
5500,1.6
5501,1.59
5502,1.59
5503,1.59
5504,1.59
5505,1.59
5506,1.59
5507,1.61
5508,1.61
5509,1.61
5510,1.62
5511,1.62
5512,1.62
5513,1.61
5514,1.61
5515,1.61
5516,1.59
5517,1.57
5518,1.56
5519,1.56
5520,1.57
5521,1.58
5522,1.57
5523,1.57
5524,1.57
5525,1.57
5526,1.56
5527,1.57
5528,1.57
5529,1.56
5530,1.56
5531,1.55
5532,1.55
5533,1.55
5534,1.55
5535,1.55
5536,1.54
5537,1.53
5538,1.53
5539,1.52
5540,1.53
5541,1.53
5542,1.53
5543,1.53
5544,1.54
5545,1.53
5546,1.53
5547,1.53
5548,1.52
5549,1.51
5550,1.51
5551,1.51
5552,1.51
5553,1.52
5554,1.54
5555,1.55
5556,1.55
5557,1.56
5558,1.56
5559,1.55
5560,1.54
5561,1.53
5562,1.53
5563,1.52
5564,1.52
5565,1.52
5566,1.52
5567,1.53
5568,1.54
5569,1.54
5570,1.55
5571,1.56
5572,1.56
5573,1.56
5574,1.56
5575,1.55
5576,1.54
5577,1.53
5578,1.51
5579,1.5
5580,1.49
5581,1.48
5582,1.47
5583,1.47
5584,1.48
5585,1.5
5586,1.51
5587,1.52
5588,1.53
5589,1.54
5590,1.55
5591,1.54
5592,1.53
5593,1.52
5594,1.51
5595,1.5
5596,1.49
5597,1.49
5598,1.49
5599,1.49
5600,1.5
5601,1.52
5602,1.52
5603,1.51
5604,1.52
5605,1.51
5606,1.52
5607,1.52
5608,1.52
5609,1.53
5610,1.54
5611,1.54
5612,1.55
5613,1.55
5614,1.54
5615,1.55
5616,1.54
5617,1.52
5618,1.51
5619,1.51
5620,1.51
5621,1.52
5622,1.53
5623,1.54
5624,1.55
5625,1.56
5626,1.56
5627,1.56
5628,1.58
5629,1.58
5630,1.58
5631,1.56
5632,1.55
5633,1.55
5634,1.55
5635,1.55
5636,1.56
5637,1.56
5638,1.55
5639,1.55
5640,1.55
5641,1.54
5642,1.55
5643,1.54
5644,1.55
5645,1.56
5646,1.55
5647,1.55
5648,1.55
5649,1.53
5650,1.52
5651,1.52
5652,1.53
5653,1.53
5654,1.54
5655,1.53
5656,1.53
5657,1.54
5658,1.54
5659,1.56
5660,1.57
5661,1.57
5662,1.59
5663,1.59
5664,1.6
5665,1.6
5666,1.61
5667,1.59
5668,1.58
5669,1.57
5670,1.55
5671,1.55
5672,1.55
5673,1.56
5674,1.55
5675,1.56
5676,1.56
5677,1.56
5678,1.55
5679,1.55
5680,1.55
5681,1.56
5682,1.57
5683,1.57
5684,1.58
5685,1.59
5686,1.59
5687,1.59
5688,1.57
5689,1.56
5690,1.55
5691,1.54
5692,1.54
5693,1.54
5694,1.54
5695,1.53
5696,1.53
5697,1.51
5698,1.52
5699,1.53
5700,1.52
5701,1.52
5702,1.51
5703,1.51
5704,1.51
5705,1.51
5706,1.5
5707,1.5
5708,1.51
5709,1.5
5710,1.5
5711,1.5
5712,1.5
5713,1.49
5714,1.49
5715,1.49
5716,1.49
5717,1.49
5718,1.49
5719,1.5
5720,1.49
5721,1.48
5722,1.48
5723,1.47
5724,1.46
5725,1.46
5726,1.46
5727,1.46
5728,1.46
5729,1.46
5730,1.47
5731,1.46
5732,1.46
5733,1.46
5734,1.45
5735,1.45
5736,1.45
5737,1.45
5738,1.45
5739,1.46
5740,1.46
5741,1.48
5742,1.48
5743,1.48
5744,1.49
5745,1.48
5746,1.48
5747,1.47
5748,1.47
5749,1.48
5750,1.48
5751,1.48
5752,1.48
5753,1.48
5754,1.48
5755,1.48
5756,1.5
5757,1.49
5758,1.49
5759,1.48
5760,1.47
5761,1.45
5762,1.45
5763,1.45
5764,1.45
5765,1.45
5766,1.45
5767,1.45
5768,1.44
5769,1.44
5770,1.43
5771,1.43
5772,1.44
5773,1.44
5774,1.45
5775,1.48
5776,1.5
5777,1.5
5778,1.52
5779,1.52
5780,1.52
5781,1.52
5782,1.52
5783,1.52
5784,1.52
5785,1.53
5786,1.53
5787,1.53
5788,1.52
5789,1.51
5790,1.51
5791,1.5
5792,1.5
5793,1.51
5794,1.51
5795,1.51
5796,1.51
5797,1.51
5798,1.51
5799,1.5
5800,1.5
5801,1.5
5802,1.5
5803,1.5
5804,1.49
5805,1.5
5806,1.5
5807,1.5
5808,1.5
5809,1.51
5810,1.51
5811,1.51
5812,1.52
5813,1.53
5814,1.51
5815,1.5
5816,1.5
5817,1.5
5818,1.5
5819,1.51
5820,1.51
5821,1.51
5822,1.52
5823,1.53
5824,1.53
5825,1.54
5826,1.54
5827,1.54
5828,1.53
5829,1.51
5830,1.5
5831,1.5
5832,1.51
5833,1.51
5834,1.5
5835,1.52
5836,1.5
5837,1.51
5838,1.51
5839,1.5
5840,1.49
5841,1.49
5842,1.49
5843,1.5
5844,1.5
5845,1.5
5846,1.5
5847,1.5
5848,1.51
5849,1.51
5850,1.52
5851,1.52
5852,1.52
5853,1.52
5854,1.52
5855,1.52
5856,1.52
5857,1.52
5858,1.51
5859,1.5
5860,1.49
5861,1.49
5862,1.49
5863,1.49
5864,1.48
5865,1.47
5866,1.47
5867,1.45
5868,1.44
5869,1.44
5870,1.44
5871,1.45
5872,1.45
5873,1.45
5874,1.45
5875,1.46
5876,1.46
5877,1.46
5878,1.48
5879,1.48
5880,1.49
5881,1.49
5882,1.49
5883,1.49
5884,1.5
5885,1.5
5886,1.49
5887,1.49
5888,1.49
5889,1.49
5890,1.48
5891,1.48
5892,1.48
5893,1.47
5894,1.47
5895,1.47
5896,1.48
5897,1.49
5898,1.48
5899,1.47
5900,1.47
5901,1.47
5902,1.5
5903,1.51
5904,1.51
5905,1.51
5906,1.51
5907,1.51
5908,1.5
5909,1.51
5910,1.51
5911,1.51
5912,1.51
5913,1.51
5914,1.51
5915,1.52
5916,1.52
5917,1.5
5918,1.48
5919,1.44
5920,1.43
5921,1.43
5922,1.43
5923,1.44
5924,1.45
5925,1.46
5926,1.48
5927,1.49
5928,1.49
5929,1.48
5930,1.47
5931,1.46
5932,1.46
5933,1.46
5934,1.46
5935,1.46
5936,1.47
5937,1.46
5938,1.45
5939,1.44
5940,1.44
5941,1.45
5942,1.46
5943,1.47
5944,1.48
5945,1.48
5946,1.48
5947,1.49
5948,1.48
5949,1.47
5950,1.46
5951,1.44
5952,1.43
5953,1.43
5954,1.43
5955,1.43
5956,1.44
5957,1.44
5958,1.45
5959,1.45
5960,1.46
5961,1.46
5962,1.46
5963,1.46
5964,1.46
5965,1.46
5966,1.46
5967,1.45
5968,1.45
5969,1.44
5970,1.43
5971,1.43
5972,1.43
5973,1.43
5974,1.43
5975,1.44
5976,1.43
5977,1.43
5978,1.42
5979,1.42
5980,1.42
5981,1.41
5982,1.41
5983,1.41
5984,1.42
5985,1.43
5986,1.42
5987,1.43
5988,1.44
5989,1.45
5990,1.47
5991,1.48
5992,1.48
5993,1.49
5994,1.49
5995,1.5
5996,1.49
5997,1.48
5998,1.46
5999,1.44
6000,1.44
6001,1.45
6002,1.46
6003,1.46
6004,1.46
6005,1.47
6006,1.47
6007,1.49
6008,1.49
6009,1.49
6010,1.49
6011,1.48
6012,1.48
6013,1.48
6014,1.47
6015,1.47
6016,1.46
6017,1.46
6018,1.47
6019,1.48
6020,1.49
6021,1.49
6022,1.48
6023,1.48
6024,1.48
6025,1.48
6026,1.47
6027,1.47
6028,1.46
6029,1.47
6030,1.49
6031,1.49
6032,1.49
6033,1.49
6034,1.49
6035,1.49
6036,1.49
6037,1.49
6038,1.49
6039,1.48
6040,1.48
6041,1.47
6042,1.47
6043,1.47
6044,1.48
6045,1.49
6046,1.5
6047,1.5
6048,1.5
6049,1.51
6050,1.51
6051,1.51
6052,1.51
6053,1.52
6054,1.51
6055,1.5
6056,1.49
6057,1.48
6058,1.47
6059,1.47
6060,1.47
6061,1.47
6062,1.47
6063,1.48
6064,1.48
6065,1.48
6066,1.48
6067,1.48
6068,1.48
6069,1.47
6070,1.47
6071,1.48
6072,1.48
6073,1.47
6074,1.47
6075,1.45
6076,1.44
6077,1.43
6078,1.43
6079,1.44
6080,1.45
6081,1.45
6082,1.46
6083,1.46
6084,1.46
6085,1.46
6086,1.47
6087,1.47
6088,1.46
6089,1.46
6090,1.46
6091,1.46
6092,1.46
6093,1.46
6094,1.47
6095,1.47
6096,1.46
6097,1.46
6098,1.44
6099,1.44
6100,1.43
6101,1.44
6102,1.44
6103,1.45
6104,1.46
6105,1.46
6106,1.48
6107,1.48
6108,1.49
6109,1.49
6110,1.49
6111,1.49
6112,1.48
6113,1.48
6114,1.47
6115,1.46
6116,1.45
6117,1.43
6118,1.42
6119,1.42
6120,1.43
6121,1.43
6122,1.44
6123,1.44
6124,1.44
6125,1.44
6126,1.44
6127,1.45
6128,1.45
6129,1.44
6130,1.43
6131,1.43
6132,1.43
6133,1.43
6134,1.43
6135,1.43
6136,1.43
6137,1.44
6138,1.45
